"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"164" 3 0 -45.39917289 -13.325837543 -8.99735144228312 8.45885512941143 -0.0642962909653819 -8.4371963771716 -1.59662892857034 -6.73114600326723
"165" 1 0 -68.69917289 -15.025837543 -6.55897182540923 4.10323375362717 -0.876488657216407 -8.49312740261129 -1.51472991950014 -5.89492815684916
"166" 3 0 -66.99917289 -11.725837543 -11.0372233501746 8.08651669777205 1.16844140438794 -8.27743356361677 -1.67657791502128 -6.53508466079583
"167" 5 0 -43.89917289 -18.825837543 -8.54668200098701 7.29626421339163 0.929663089319864 -9.48980155845706 -1.49980663805403 -6.25497982000833
"168" 4 0 -56.49917289 -23.525837543 -9.22547464054551 6.97939042742082 3.34977112028057 -7.84760749413527 -1.2877902884085 -6.41164369238416
"169" 1 0 -48.29917289 -4.925837543 -12.2379770711057 7.7060717659708 -0.870097006450036 -8.0694263806933 0.831646580501191 -7.47042574374491
"170" 1 0 -53.69917289 -34.025837543 -7.13486437538804 4.36598217808561 3.73619567239356 -5.74853899244459 -0.505397810921777 -5.61461186453507
"171" 2 0 -58.99917289 -5.825837543 -12.7952823340534 6.80038568828948 0.973599342041366 -7.69914288914272 -0.262968507088867 -6.820792846128
"172" 5 0 -40.49917289 -6.225837543 -8.60049482662836 9.59664463381118 -0.907596796712273 -6.38841560833114 -1.53490536420276 -7.31097573905171
"173" 1 0 -77.89917289 7.374162457 -14.4694520953493 4.44279658758566 -0.780571483711249 -8.57285638612487 2.86187030600636 -6.13010587582193
"174" 1 0 -53.49917289 -17.125837543 -9.32093199374031 7.05375931207962 0.892228705035033 -9.50234848919869 -1.32744139387837 -6.38366866705976
"175" 4 0 -72.59917289 -16.525837543 -5.27192916921066 7.86835073544132 0.571657017135045 -4.5214488764802 -2.45288268710479 -7.27958693797901
"176" 5 0 -46.99917289 -22.125837543 -8.40846921132799 6.34309433349545 1.50417221872114 -9.11980623662078 -1.56992376025507 -5.96888237439799
"177" 3 0 -55.29917289 -34.725837543 -6.9116258859858 4.4478126737551 3.91551477198755 -5.57912716767647 -0.24955113705115 -5.35354552677255
"178" 1 0 -62.49917289 -7.225837543 -12.642209104996 7.02439208637577 0.684685077913709 -8.01651502160169 0.123720293906409 -6.77117650243255
"179" 3 0 -43.29917289 -18.625837543 -8.78931597816113 6.58512774427302 0.926331186258272 -9.80456201887364 -1.10372020367124 -5.78134702655916
"180" 2 0 -66.79917289 -36.625837543 -3.30853294948435 8.06997759719284 4.26541570538109 -8.65804510002679 -0.121752459888906 -8.08010665451221
"181" 2 0 -58.29917289 3.574162457 -12.3247805301385 7.76897590210391 0.0757606778129248 -7.24735443900624 -0.79867868397504 -6.54861889884522
"182" 2 0 -52.09917289 -24.825837543 -8.8804621106004 3.77800977924129 3.12027688562089 -8.09529340944101 -1.30783911624084 -6.50086333868594
"183" 2 0 -71.99917289 -12.225837543 -10.0670296314605 5.61517385872788 0.629614065983713 -9.52382726769816 -2.0086850898961 -7.27682220881985
"184" 3 0 -56.29917289 0.974162457 -12.6165574025931 6.88503052060224 0.474382831462165 -7.84809283270991 -0.376172063488857 -7.11354183500044
"185" 5 0 -51.39917289 -28.125837543 -8.55054029466977 2.93143101599925 3.55931086908277 -6.9501920256108 -0.820924651262481 -6.36461846650983
"186" 4 0 -77.29917289 -0.425837543 -14.7981764756769 2.37049597070713 2.37165256004685 -8.05845041063105 -2.00105661254625 -8.6741260343737
"187" 1 0 -64.39917289 -3.225837543 -13.8944725147766 5.49708961113513 1.4816772696922 -6.94085810846458 -1.59405340536102 -7.32156782945322
