"cv1" "cv2" "cv3" "cv4" "pa" "lon" "lat" "wc2.0_bio_10m_01" "wc2.0_bio_10m_04" "wc2.0_bio_10m_05" "wc2.0_bio_10m_09" "wc2.0_bio_10m_13" "wc2.0_bio_10m_14" "wc2.0_bio_10m_19"
"821" 3 1 1 3 0 -51.25 -27.75 16.751239657402 334.281201250894 26.3444995880127 16.902708530426 184 107 376
"822" 1 2 1 2 0 -41.0833333333333 -20.5833333333333 19.5401666959127 211.860454158939 28.7290000915527 16.7989999453227 198 36 115
"823" 1 1 1 3 0 -47.5833333333333 -23.4166666666667 19.2388645807902 243.757684181851 27.714750289917 16.081666469574 213 32 115
"824" 2 3 1 1 0 -47.5833333333333 -23.25 19.85309390227 242.704833039476 28.3910007476807 16.6703751881917 211 30 106
"825" 2 3 1 2 0 -41.4166666666667 -21.9166666666667 23.6985727151235 202.845759112643 32.1092491149902 21.2286246617635 165 28 97
"826" 3 3 2 2 0 -41.9166666666667 -23.0833333333333 22.2104167938232 200.276665958176 28.0499992370605 19.9333333969116 148 34 127
"827" 2 2 1 3 0 -40.4166666666667 -19.0833333333333 23.3929167985916 191.803815286934 31.3255004882812 21.4053750038147 184 36 134
"828" 3 3 3 3 0 -45.5833333333333 -19.5833333333333 21.4068854252497 222.307822345791 31.7309989929199 18.2498334248861 284 10 35
"829" 3 1 1 3 0 -51.0833333333333 -27.9166666666667 16.4498125513395 329.200812471269 25.8657493591309 16.6665418942769 176 110 387
"830" 2 3 1 1 0 -48.4166666666667 -25.4166666666667 20.9995863040288 304.923376761444 29.138298034668 17.5869975090027 279 78 273
"831" 3 1 1 1 0 -49.25 -27.0833333333333 17.5542812744776 316.048123739337 26.7152500152588 14.0745415687561 195 96 334
"832" 2 1 1 2 0 -40.9166666666667 -19.9166666666667 21.3832291762034 199.63571570416 30.2687492370605 18.7842497825623 201 39 132
"833" 1 3 3 1 0 -49.5833333333333 -25.25 17.8953436613083 297.798603799873 27.5637493133545 15.1110836664836 195 77 294
"834" 1 1 1 2 0 -40.75 -18.9166666666667 22.9025416374207 188.13282942807 31.0575008392334 20.8864165941874 186 30 116
"835" 3 3 1 2 0 -42.75 -20.4166666666667 20.8332707881927 232.149536224712 30.8867492675781 17.698791662852 251 17 55
"836" 1 2 1 1 0 -51.75 -27.9166666666667 17.5179583032926 345.42420448376 27.5774993896484 17.6229583422343 197 116 401
"837" 2 3 3 1 0 -44.5833333333333 -21.0833333333333 19.6213333209356 222.186889736976 29.1027507781982 16.6316666603088 350 17 62
"838" 1 1 2 2 0 -51.0833333333333 -28.5833333333333 16.4137085278829 322.365322842403 25.6177501678467 14.3091668287913 181 116 432
"839" 3 1 1 3 0 -50.9166666666667 -28.5833333333333 16.175145804882 315.536757484446 25.2352504730225 14.1306664943695 175 115 425
"840" 2 1 2 1 0 -45.75 -24.0833333333333 21.5395832856496 251.03980830841 29.2000007629395 18.4916664759318 334 110 355
"841" 2 2 3 3 0 -41.4166666666667 -21.4166666666667 23.2061248222987 212.643407090021 32.0082511901855 20.4999165534973 185 25 85
"842" 2 2 1 1 0 -39.75 -19.0833333333333 23.8813982804616 190.221762220926 31.1419467926025 21.4830837249756 174 50 176
"843" 1 2 2 2 0 -43.9166666666667 -20.5833333333333 19.6081250508626 206.389308801457 28.6402492523193 16.8122917811076 286 13 48
"844" 3 3 3 1 0 -41.4166666666667 -18.4166666666667 22.9604062636693 186.021739881415 31.5284996032715 20.4207084973653 191 21 78
"845" 2 1 1 2 0 -40.75 -20.75 22.9838489691416 207.53118923279 31.1707077026367 20.3851849238078 181 42 130
"846" 1 2 1 2 0 -51.25 -26.25 16.4533124367396 332.612223598858 26.3964996337891 12.4661665757497 168 112 371
"847" 2 1 1 1 0 -47.5833333333333 -22.9166666666667 20.2431875864665 244.381022379313 28.64674949646 16.9927085240682 222 28 93
"848" 1 2 1 1 0 -49.9166666666667 -27.5833333333333 15.6694896618525 319.632521579993 24.9890003204346 12.0649166901906 170 97 350
"849" 3 2 1 2 0 -39.5833333333333 -18.0833333333333 24.2369702657064 171.141727765187 30.687629699707 22.044215520223 190 85 290
"850" 3 2 2 2 0 -51.5833333333333 -26.9166666666667 15.4402396678925 318.895859142694 25.1935005187988 11.6505002180735 184 105 389
"851" 2 2 3 1 0 -47.25 -22.5833333333333 20.3900311390559 245.450960365412 29.1297492980957 17.0959585507711 235 22 86
"852" 1 3 3 1 0 -45.5833333333333 -23.5833333333333 17.9192500114441 254.926327838915 26.5652503967285 14.713791847229 281 59 204
"853" 3 2 1 3 0 -42.4166666666667 -19.5833333333333 22.8674479722977 197.937053504395 31.9702491760254 20.2051250139872 239 12 45
"854" 1 3 3 2 0 -42.0833333333333 -21.5833333333333 22.4960105816523 248.903801779154 32.0400009155273 19.1572502454122 223 18 80
"855" 2 2 3 3 0 -51.5833333333333 -28.5833333333333 16.8290418187777 339.655193318441 26.4267501831055 17.0379168192546 190 118 460
"856" 1 3 3 2 0 -43.0833333333333 -21.25 21.2407082716624 226.140713490818 30.793249130249 18.3053332964579 248 13 46
"857" 3 3 2 3 0 -49.0833333333333 -25.75 16.8054061730703 282.688265763102 25.4837493896484 13.3610000610352 208 83 285
"858" 2 3 2 1 0 -45.25 -23.4166666666667 17.7843149900436 253.524477245173 26.8874683380127 14.5701754887899 284 49 173
"859" 2 3 3 2 0 -43.25 -20.5833333333333 19.7434167861938 226.856431112706 29.5197505950928 16.6775832176208 270 17 55
"860" 1 2 1 1 0 -46.4166666666667 -21.0833333333333 18.7115833759308 224.841978535594 28.1082496643066 15.6274582544963 275 18 66
"861" 2 2 1 1 0 -50.25 -27.4166666666667 15.412562529246 324.726546511638 24.8595008850098 11.7202498912811 163 100 367
"862" 3 1 2 3 0 -49.25 -27.9166666666667 15.5004062056541 297.240497905307 24.5372505187988 12.3208332061768 202 98 334
"863" 3 1 3 2 0 -44.0833333333333 -22.5833333333333 20.7019687891006 241.661150985167 30.1299991607666 17.5714168548584 243 21 82
"864" 3 1 1 3 0 -44.25 -20.9166666666667 19.1742084423701 212.136215220575 28.2362499237061 16.3244999249776 308 15 52
"865" 2 1 2 2 0 -50.0833333333333 -29.5833333333333 18.6482500632604 324.789130479978 27.1630001068115 19.6517917315165 153 100 377
"866" 2 3 2 1 0 -46.25 -21.0833333333333 19.1969373226166 230.804375607999 28.8972492218018 16.0291663805644 276 20 71
"867" 2 2 3 3 0 -50.4166666666667 -27.75 15.6347915728887 323.380774850349 24.9097499847412 11.9611666202545 147 97 344
"868" 1 1 1 2 0 -43.0833333333333 -22.9166666666667 23.0171072483063 205.996435823287 30.5669612884521 20.8236414591471 183 26 114
"869" 1 2 1 3 0 -40.75 -19.75 22.2271144390106 196.896692509875 30.6509990692139 19.6760835647583 198 39 135
"870" 3 3 3 2 0 -41.0833333333333 -19.9166666666667 21.9898753166199 202.374918754058 30.9384994506836 19.3413751920064 202 32 112
"871" 3 2 1 2 0 -49.4166666666667 -28.9166666666667 19.4106816053391 335.959727330966 29.0263004302979 15.9687379201253 149 81 277
"872" 3 3 2 3 0 -50.4166666666667 -25.9166666666667 17.0131979584694 329.182814058037 27.0122509002686 13.0087085564931 180 76 307
"873" 1 3 2 3 0 -43.0833333333333 -20.0833333333333 20.1102500359217 222.976721888976 30.0300006866455 17.0713334083557 293 15 49
"874" 1 3 1 2 0 -42.75 -19.4166666666667 19.1366562843323 219.200506776029 28.3512496948242 16.1115835507711 301 16 52
"875" 3 1 2 1 0 -42.75 -18.4166666666667 20.4772396882375 240.827414760315 29.8637504577637 17.009083588918 285 11 40
"876" 1 1 2 1 0 -44.25 -22.5833333333333 20.6349165042241 235.91817379894 30.0697498321533 17.5681247711182 254 20 75
"877" 3 3 3 2 0 -43.25 -22.4166666666667 17.4260832071304 219.69159559357 26.0580005645752 14.7262498537699 292 45 158
"878" 1 1 3 2 0 -40.5833333333333 -18.75 23.4821981191635 186.048780401755 31.5427494049072 21.0341251691182 181 34 126
"879" 2 1 2 2 0 -41.75 -18.0833333333333 22.4516977866491 191.542837460155 31.1324996948242 19.7641665140788 201 16 59
"880" 3 2 3 1 0 -44.4166666666667 -21.9166666666667 18.312135497729 232.101274747443 28.1702499389648 15.2472085952759 295 20 67
"881" 2 2 1 2 0 -45.9166666666667 -21.9166666666667 19.0702708562215 237.682221259225 29.338249206543 15.9182502428691 292 29 116
"882" 3 2 1 1 0 -40.0833333333333 -20.0833333333333 23.5493055979411 195.452862554374 31.0833339691162 21.1000003814697 192 52 161
"883" 2 3 1 2 0 -49.5833333333333 -29.0833333333333 19.3565150896708 337.711262997303 28.6072254180908 15.9264450073242 148 87 295
"884" 3 2 3 2 0 -45.75 -19.5833333333333 21.3008646170298 224.297395812032 31.5717506408691 18.1019167900085 282 10 38
"885" 2 2 3 3 0 -41.25 -21.5833333333333 23.7827916145325 203.496048558977 32.5974998474121 21.2615413665771 170 26 93
"886" 1 3 3 1 0 -42.0833333333333 -21.4166666666667 21.9869791269302 244.977257311026 31.5 18.7062500317891 235 19 79
"887" 2 1 3 2 0 -45.25 -19.25 21.8955000638962 203.458007897886 31.7517490386963 19.0372916857402 259 9 30
"888" 2 1 1 2 0 -48.5833333333333 -28.25 20.0520834525426 308.15702385369 28.9166679382324 17.1638890902201 171 90 305
"889" 2 1 1 3 0 -43.75 -22.75 22.9300730625788 221.122526323699 32.2897491455078 20.2441668510437 220 40 136
"890" 3 2 2 2 0 -40.5833333333333 -18.9166666666667 23.3473647435506 188.812309683142 31.4600009918213 20.8728748957316 183 33 125
"891" 3 3 1 3 0 -51.75 -28.25 16.560552140077 337.808747872864 26.4162502288818 16.709458510081 199 120 447
"892" 3 3 1 3 0 -42.5833333333333 -22.0833333333333 18.8745730320613 244.218902312695 28.1282501220703 15.7212080955505 264 25 81
"893" 2 1 3 1 0 -50.4166666666667 -29.4166666666667 15.0822916030884 314.717159042156 23.8227500915527 16.2415830294291 200 135 520
"894" 2 1 2 1 0 -40.5833333333333 -17.75 24.0164686838786 181.079853925027 32.0164985656738 21.5442082087199 169 31 114
"895" 1 1 2 3 0 -39.4166666666667 -17.5833333333333 24.3336768945058 162.879315402137 30.5632495880127 22.2407499949137 160 73 256
"896" 2 1 3 1 0 -44.0833333333333 -20.4166666666667 19.8147916396459 197.85148934218 28.894250869751 17.1190417607625 301 11 42
"897" 2 1 3 3 0 -47.0833333333333 -22.9166666666667 20.3234272400538 230.561099227801 28.89674949646 17.3127082188924 230 28 103
"898" 1 3 3 2 0 -40.9166666666667 -21.0833333333333 23.4198985497157 206.527868695411 31.5105266571045 20.8402123451233 166 34 109
"899" 1 2 3 2 0 -41.4166666666667 -18.25 23.2324376503627 188.390951770244 31.7880001068115 20.6602918306987 187 18 72
"900" 2 2 1 1 0 -46.25 -20.0833333333333 20.0020935932795 232.989991442257 29.9212493896484 16.6898333231608 291 13 51
"901" 3 1 2 2 0 -44.75 -20.4166666666667 20.1251771847407 209.40884591599 29.6075000762939 17.2248749732971 306 15 47
"902" 1 1 3 2 0 -41.75 -19.4166666666667 21.1677603324254 199.849211736493 30.1159992218018 18.4635000228882 217 20 72
"903" 2 2 2 1 0 -45.5833333333333 -21.25 19.7358957926432 246.178222870356 30.0289993286133 16.399875164032 274 23 76
"904" 2 1 1 1 0 -44.0833333333333 -22.25 19.7067601680756 238.460306081967 29.0692501068115 16.596416314443 248 18 62
"905" 3 3 3 2 0 -50.5833333333333 -28.9166666666667 16.1370937029521 311.938378501784 25.0942497253418 14.2279583613078 176 122 452
"906" 3 1 3 2 0 -46.9166666666667 -22.0833333333333 20.5151876608531 234.953422609196 29.7255001068115 17.3535002072652 252 21 99
"907" 1 1 2 1 0 -46.9166666666667 -21.0833333333333 19.199156165123 217.50410712166 28.161750793457 16.221041838328 275 18 93
"908" 3 2 1 2 0 -43.9166666666667 -19.75 21.2538019816081 189.196924361575 30.7397499084473 18.653374671936 301 11 38
"909" 3 3 2 2 0 -42.25 -17.4166666666667 21.0220727920532 178.29608364509 29.5645008087158 18.3425415356954 211 7 29
"910" 3 1 2 1 0 -41.75 -20.75 19.3541354338328 230.096827412981 29.394250869751 16.2984999020894 218 25 81
"911" 2 1 3 3 0 -49.5833333333333 -26.4166666666667 15.9612812995911 309.984521885943 25.4372501373291 12.3667499224345 177 84 294
"912" 3 3 3 2 0 -47.4166666666667 -23.4166666666667 19.3552500406901 244.299360919764 27.5909996032715 16.1906250317891 229 32 122
"913" 2 2 3 1 0 -50.75 -26.25 16.959000090758 339.327547939564 27.2210006713867 12.7041250069936 160 89 316
"914" 3 1 3 2 0 -49.75 -25.5833333333333 16.8654999931653 298.651123852565 26.3632507324219 13.1926251252492 168 73 257
"915" 3 1 1 2 0 -42.9166666666667 -22.75 23.1577293872833 219.323056325203 32.0065002441406 20.8414587974548 189 28 116
"916" 3 2 3 1 0 -48.75 -26.4166666666667 20.6017933686574 302.804339539457 29.3268032073975 16.9882731437683 250 82 271
"917" 2 3 1 3 0 -50.25 -29.0833333333333 15.4036041299502 307.997468804866 24.2084999084473 16.5477081934611 180 127 460
"918" 2 2 2 3 0 -49.4166666666667 -28.0833333333333 14.9628959099452 295.123099547414 23.8075008392334 11.7926666736603 192 101 346
"919" 2 2 2 1 0 -45.5833333333333 -22.5833333333333 16.3014168143272 281.106211717953 27.6702499389648 12.6393748919169 299 30 125
"920" 2 2 2 2 0 -43.0833333333333 -21.75 20.1892604033152 224.435012606292 29.4817504882812 17.334041595459 267 18 59
"921" 3 1 1 2 0 -41.5833333333333 -17.5833333333333 22.2201875845591 188.891014566366 30.8727493286133 19.5606670379639 183 16 60
"922" 2 2 3 1 0 -42.0833333333333 -19.25 22.9836563269297 191.208112473924 31.9745006561279 20.3949584960938 225 17 60
"923" 2 3 3 3 0 -41.9166666666667 -21.75 21.7677084207535 237.398235846506 31.0727500915527 18.6409584681193 209 20 82
"924" 2 3 2 2 0 -43.4166666666667 -20.4166666666667 19.0208645264308 216.998171243878 28.3729991912842 16.0700834592183 290 17 58
"925" 2 2 3 3 0 -43.0833333333333 -21.4166666666667 21.1396458546321 226.000181560914 30.6702499389648 18.2267084121704 255 13 47
"926" 2 3 3 3 0 -45.4166666666667 -23.9166666666667 19.1086850563685 253.134091569881 28.072078704834 16.0205629666646 314 98 302
"927" 3 3 3 3 0 -46.9166666666667 -20.9166666666667 19.8241771856944 218.552533469027 28.8050003051758 16.8099999427795 279 16 87
"928" 1 1 2 3 0 -41.5833333333333 -21.75 22.8692292372386 214.965689521956 31.6205005645752 20.1592915852865 188 25 84
"929" 2 1 1 1 0 -40.4166666666667 -18.25 23.7346980571747 182.001698527792 31.8309993743896 21.3171253204346 172 38 141
"930" 1 1 3 3 0 -46.75 -23.75 18.0011562903722 242.816063505106 26.0130004882812 15.0039167404175 265 57 184
"931" 1 1 3 1 0 -39.5833333333333 -17.5833333333333 24.2846874396006 165.527362448041 30.8072490692139 22.120083173116 145 65 220
"932" 1 3 3 3 0 -47.0833333333333 -24.25 21.1366978486379 257.888311027193 29.5012493133545 17.9679584503174 284 71 230
"933" 2 2 3 2 0 -50.4166666666667 -28.9166666666667 16.1267812649409 308.533091390987 25.023250579834 14.2764999071757 171 121 439
"934" 1 2 1 3 0 -49.4166666666667 -26.5833333333333 16.2937810818354 308.093214771943 25.4729995727539 12.8014998435974 187 83 297
"935" 3 1 3 3 0 -49.0833333333333 -26.5833333333333 19.5201042890549 311.251625823061 28.3507499694824 16.1754166285197 214 86 291
"936" 2 3 3 2 0 -43.9166666666667 -21.4166666666667 18.5883958339691 205.227947929581 27.4432506561279 15.9269998868306 285 17 56
"937" 1 3 1 3 0 -43.5833333333333 -22.9166666666667 23.2740263144175 214.175787836214 32.243968963623 20.7821607589722 195 45 148
"938" 1 1 1 2 0 -42.75 -20.9166666666667 20.4216667811076 235.433836695172 30.398250579834 17.292000134786 243 17 54
"939" 3 2 3 1 0 -44.9166666666667 -20.75 19.4536457856496 216.663556158674 28.972749710083 16.467666943868 326 18 58
"940" 1 3 3 1 0 -43.4166666666667 -21.75 19.5296876033147 212.809699175365 28.2787494659424 16.8569583892822 264 18 60
"941" 3 2 2 3 0 -45.0833333333333 -20.5833333333333 19.5271666447322 217.026856454753 29.003999710083 16.5207498868306 303 17 56
"942" 1 3 1 2 0 -51.9166666666667 -28.25 16.707416733106 343.251701523905 26.835750579834 16.8462917009989 200 122 448
"943" 1 3 1 2 0 -49.25 -28.75 19.6892544031143 327.290029320547 29.3792114257812 16.3810966809591 159 80 271
"944" 3 2 2 1 0 -48.75 -27.0833333333333 19.120614528656 319.053324524304 28.2600002288818 15.812583287557 208 87 293
"945" 3 2 3 1 0 -47.25 -21.9166666666667 21.5627082983653 228.400301628519 31.1037502288818 18.5099999109904 245 18 90
"946" 1 3 3 1 0 -39.9166666666667 -16.75 23.1969896157583 160.665729381838 29.8907508850098 20.9424997965495 129 53 180
"947" 2 2 2 3 0 -43.0833333333333 -19.9166666666667 19.9913229942322 223.247900353235 29.8715000152588 16.9396667480469 306 14 46
"948" 3 3 1 1 0 -40.9166666666667 -21.9166666666667 23.5949784119924 195.097635372237 31.1512813568115 21.2790600458781 149 27 116
"949" 1 3 3 2 0 -46.25 -23.75 17.6579790910085 244.557768619309 25.683500289917 14.6397501627604 320 96 317
"950" 2 1 3 3 0 -46.9166666666667 -20.75 20.4456459283829 219.949985431397 29.6687507629395 17.391666730245 282 15 55
"951" 2 2 2 3 0 -47.25 -23.0833333333333 20.2428334554036 232.021703687304 28.5235004425049 17.2049163182576 222 33 109
"952" 1 2 3 2 0 -42.4166666666667 -19.4166666666667 23.4388957818349 189.403759859753 32.4392509460449 20.8963750203451 239 12 41
"953" 1 1 3 1 0 -45.5833333333333 -23.75 20.0102949937185 249.741454665879 28.859691619873 16.9437438646952 302 90 286
"954" 1 2 2 3 0 -48.9166666666667 -28.0833333333333 18.1133332649867 304.366488481311 27.4307498931885 15.0260834693909 203 84 297
"955" 2 2 3 1 0 -46.9166666666667 -23.0833333333333 19.0844166676203 228.16376697906 27.398250579834 16.1344168980916 225 29 105
"956" 2 3 2 3 0 -42.9166666666667 -22.25 18.0807290871938 232.256873750647 27.039249420166 15.1597916285197 290 31 110
"957" 2 3 3 3 0 -50.9166666666667 -27.75 15.9378020763397 327.998542015707 25.4745006561279 16.1504998207092 171 111 385
"958" 2 3 3 3 0 -45.4166666666667 -22.9166666666667 20.7917498747508 233.122780858791 29.6009998321533 17.7420832316081 226 22 89
"959" 2 1 2 1 0 -46.9166666666667 -21.75 20.29958319664 230.530665610755 29.5400009155273 17.1992915471395 249 19 93
"960" 1 1 1 1 0 -41.75 -20.5833333333333 17.9563957452774 227.359766658714 28.0832500457764 14.9290830294291 224 24 84
"961" 3 3 3 2 0 -50.4166666666667 -26.9166666666667 14.6598959167798 315.785846056472 24.3012504577637 11.0070834159851 167 90 336
"962" 2 1 3 1 0 -45.5833333333333 -20.5833333333333 20.2070940335592 235.432375498784 30.1792507171631 16.9142502148946 283 18 60
"963" 3 3 2 3 0 -48.9166666666667 -25.25 17.4247604211171 283.783522681247 26.2917499542236 13.9694166183472 237 80 266
"964" 2 3 1 2 0 -48.9166666666667 -25.5833333333333 17.9207708438237 276.839049501783 26.3657493591309 14.6142915089925 243 88 286
"965" 1 3 1 2 0 -41.5833333333333 -19.4166666666667 21.2267812093099 200.296850143183 30.0827503204346 18.5243751207987 211 21 77
"966" 3 2 2 3 0 -41.0833333333333 -21.9166666666667 23.7175312042236 196.772866990274 31.7897491455078 21.3704586029053 152 30 120
"967" 1 2 2 2 0 -42.0833333333333 -23.0833333333333 22.2708334128062 198.359304969869 28.0499992370605 20.0166664123535 148 32 124
"968" 1 1 3 3 0 -47.0833333333333 -21.5833333333333 21.3440206845601 233.060408594366 30.9769992828369 18.1918748219808 249 18 90
"969" 1 2 2 2 0 -46.0833333333333 -20.9166666666667 19.9484062194824 233.755116979679 29.1702499389648 16.7066249847412 279 19 67
"970" 1 3 3 1 0 -41.4166666666667 -20.75 22.1072810490926 219.367657891291 31.1184997558594 19.2602497736613 198 25 81
"971" 1 2 2 1 0 -51.5833333333333 -29.25 17.1030104160309 343.490194921752 25.9605007171631 14.8997915585836 158 119 393
"972" 1 1 2 3 0 -46.75 -21.4166666666667 19.8967709541321 228.253687678934 29.3700008392334 16.7974581718445 265 17 88
"973" 1 2 3 1 0 -44.25 -20.5833333333333 19.0103542407354 198.717972423462 27.8207492828369 16.308083375295 313 15 52
"974" 1 2 1 1 0 -49.9166666666667 -29.5833333333333 19.2905133565267 329.720150192648 27.5758934020996 20.2770835558573 145 94 352
"975" 2 1 3 1 0 -44.75 -22.75 16.0599166353544 255.628472534439 26.4419994354248 12.7513750394185 275 28 104
"976" 2 2 3 3 0 -46.0833333333333 -21.0833333333333 20.0344375769297 238.067615676841 29.8372497558594 16.757333278656 275 21 71
"977" 1 2 3 2 0 -50.4166666666667 -26.5833333333333 15.5666562517484 322.822015827585 25.3169994354248 11.7943336168925 166 85 321
"978" 2 2 3 1 0 -46.75 -24.25 22.7701923449834 245.338692208948 31.1923084259033 19.768589814504 291 84 267
"979" 3 1 3 3 0 -51.4166666666667 -28.5833333333333 17.0525521636009 337.795514812456 26.5372505187988 17.3017500241597 185 116 441
"980" 2 3 2 3 0 -42.9166666666667 -20.9166666666667 19.7882917324702 234.227059170199 29.7127494812012 16.670791943868 249 19 59
"981" 3 3 1 3 0 -41.0833333333333 -19.5833333333333 22.7503021160762 194.887565120947 31.4300003051758 20.1889165242513 197 30 104
"982" 2 2 3 2 0 -41.9166666666667 -17.25 20.6485624710719 176.299706714757 29.07200050354 18.041041692098 194 9 33
"983" 2 3 2 3 0 -49.5833333333333 -28.5833333333333 17.3154270648956 310.398965551805 26.6079998016357 14.0361661911011 174 94 313
"984" 1 3 3 2 0 -46.4166666666667 -23.25 17.5173646211624 235.205242660763 25.7072505950928 14.5364998181661 239 30 113
"985" 1 1 2 1 0 -45.9166666666667 -22.0833333333333 19.2507395346959 241.324954525141 29.5752506256104 16.0431663195292 282 28 117
"986" 2 2 1 1 0 -49.9166666666667 -28.0833333333333 14.350281159083 303.033307130116 23.1632499694824 12.4185833136241 163 102 365
"987" 3 3 3 2 0 -49.75 -25.4166666666667 16.6143020391464 292.651546947548 26.1364994049072 13.0279165903727 193 81 290
"988" 2 3 2 3 0 -48.75 -27.9166666666667 18.1707289218903 302.111244703904 27.2512493133545 15.1811666488647 214 88 304
"989" 3 3 1 3 0 -44.4166666666667 -19.5833333333333 21.0155729452769 201.043152684014 30.8684997558594 18.248500029246 281 11 61
"990" 3 1 3 2 0 -47.4166666666667 -23.5833333333333 18.2465418974559 242.485738653905 26.236499786377 15.1405421892802 229 38 132
"991" 3 3 2 1 0 -41.4166666666667 -20.4166666666667 19.325187643369 216.945568870988 28.7935009002686 16.4643750190735 210 29 97
"992" 3 1 2 2 0 -44.9166666666667 -19.5833333333333 21.4092500607173 209.300477657167 31.4794998168945 18.5156669616699 284 10 57
"993" 2 3 3 2 0 -42.75 -18.25 20.6027396917343 225.803060408769 29.6942501068115 17.2833749453227 273 11 39
"994" 1 2 1 3 0 -40.75 -19.5833333333333 23.155354142189 195.177865370836 31.5954990386963 20.6212080319722 193 33 117
"995" 1 3 3 3 0 -47.0833333333333 -20.9166666666667 19.8854792118073 212.497284180231 28.4095001220703 16.9630001386007 278 17 91
"996" 3 1 3 2 0 -42.9166666666667 -22.5833333333333 22.8534063100815 224.785468985507 31.861499786377 20.1183749834696 197 32 114
"997" 1 3 2 1 0 -45.5833333333333 -22.9166666666667 20.0095520019531 241.814264177968 28.8647499084473 16.8413751920064 235 25 101
"998" 3 1 1 2 0 -42.75 -22.75 22.6499687433243 219.192363274589 31.429500579834 20.3264584541321 187 24 105
"999" 1 2 3 2 0 -50.0833333333333 -25.75 16.992822945118 312.118884788243 26.7035007476807 13.164874792099 179 73 272
"1000" 3 1 2 1 0 -41.9166666666667 -17.9166666666667 22.3810831705729 192.18682229576 31.1054992675781 19.629457950592 205 13 49
