"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"140" 2 0 -38.39917289 -8.025837543 -8.2887989656107 9.03224175767834 0.221973507358924 -6.71733655156794 -1.49864178183637 -6.83029209204893
"141" 3 0 -67.69917289 -8.725837543 -11.7367898549587 7.1566692673952 0.707070358687229 -8.86543910762368 -1.7645593792446 -6.481102147373
"142" 3 0 -44.49917289 -8.625837543 -8.96736841749342 9.42705283046497 -0.0838583527257304 -7.31470981139607 -1.57933496620655 -7.45128669398064
"143" 1 0 -60.69917289 2.274162457 -11.988492699869 8.19549418510249 -0.563575278993635 -7.21031496851607 -0.0847524870132899 -7.46662543871095
"144" 3 0 -69.39917289 -20.825837543 -4.08987251945112 7.81527318941487 1.23395809653175 -4.93168087830277 -1.42553059056044 -6.89248600851539
"145" 2 0 -42.59917289 -11.125837543 -7.61885057512356 9.09917599693095 -0.0375944290191406 -7.86558473978629 -1.94750485512059 -7.73270115586804
"146" 2 0 -76.29917289 0.374162457000001 -15.4058743283053 2.43539336752706 2.65337388340533 -8.31865284556584 -1.7452711845241 -8.52389698615597
"147" 1 0 -70.09917289 -34.225837543 -1.24429300700307 2.31075702474157 0.183469681544775 -7.93666170965688 1.17272697087468 -6.32491998134153
"148" 2 0 -69.39917289 -1.325837543 -15.2485478604752 3.18559552284964 2.27903735684563 -7.84217110629293 -2.03986160726691 -7.94580807378862
"149" 1 0 -67.79917289 -4.725837543 -13.4938459554216 5.29148024770831 1.4258265863581 -7.72681761710314 -1.97071593865698 -6.7737294207448
"150" 1 0 -59.09917289 -35.225837543 -5.97862163781612 6.16214279324174 4.66157956733692 -7.57874489962397 -0.336172904604687 -6.5106166319613
"151" 2 0 -73.99917289 5.174162457 -5.74448735803331 1.65349701291284 -1.08531140185033 -6.20824517917958 -2.02630539300606 -5.25213452234821
"152" 1 0 -59.19917289 6.174162457 -13.2579852393994 5.33922694367033 1.33923035807664 -6.4030043757048 -1.29363214803545 -6.43615183732046
"153" 2 0 -56.89917289 -23.225837543 -9.29790474845679 7.38235798423437 3.32872573816306 -7.98749667017775 -1.29965842329026 -6.57522426149662
"154" 3 0 -48.79917289 -9.925837543 -11.1933260254491 8.5140411684825 0.174390153923456 -9.15929835264873 -0.96806006313034 -6.40774896632873
"155" 1 0 -45.69917289 -10.325837543 -8.65588670048153 8.63731524969123 0.290291154004372 -9.00019521936677 -1.72134353558669 -7.20458189474312
"156" 2 0 -41.49917289 -12.725837543 -6.79148870722975 6.10854270706944 0.224671085476909 -6.95254498208099 -2.10110659310058 -6.68261811791616
"157" 2 0 -61.69917289 6.274162457 -13.4803047651698 5.90894707938729 1.17348306996178 -8.31639861106325 -2.09894504061381 -6.93400784118222
"158" 1 0 -60.89917289 -12.825837543 -9.7832316176341 7.22208028147174 0.604904422481142 -9.44042897302255 -1.377460905034 -6.31706472912866
"159" 2 0 -72.99917289 -12.925837543 -6.44144034205354 4.82283115798974 -0.377477283176508 -9.95042311563242 -1.99280485743044 -7.37618276275895
"160" 1 0 -47.19917289 -14.725837543 -9.9186689028304 8.4978815768715 -0.00982627129040314 -7.87711131001345 -1.13335474645411 -6.14501008171546
"161" 2 0 -74.49917289 -11.425837543 -10.5535041793239 6.43715716470717 0.834407147720058 -8.49451547778009 -2.56903259639497 -7.15073512680927
"162" 3 0 -50.69917289 -18.325837543 -10.0501762325657 7.62708344705605 0.621551026026135 -8.96495758503909 -1.54101149821214 -6.32176376852563
"163" 3 0 -69.79917289 -22.825837543 -3.63795356215711 7.44939764684343 0.430094910048418 -5.30753115057133 -1.46029160008023 -7.17988576834538
"164" 1 0 -71.99917289 -4.925837543 -13.3984384687059 5.19820450597861 1.89718203621067 -7.77271365020128 -2.57164424043598 -7.05669785601363
"165" 1 0 -67.89917289 -32.825837543 -3.28377051146471 9.19023064090422 3.84323840948944 -8.10111233881574 -0.113004271393135 -8.10539302406919
"166" 1 0 -49.19917289 -5.725837543 -12.1503183132742 7.84551562186976 -0.296276048258737 -7.64705876018704 0.0855945719379838 -6.95228504376407
"167" 3 0 -77.09917289 -6.125837543 -10.2280022705637 5.71593511138858 1.44566327623423 -6.24123931364604 -2.21745048657938 -5.90584216397736
"168" 1 0 -35.09917289 -7.325837543 -10.3175928302722 7.35840206417943 0.444768422553971 -6.71405089100187 -1.1037577235392 -6.54322654942059
"169" 1 0 -43.49917289 -16.725837543 -7.84998851149164 7.61123503693026 0.0356582086553401 -8.67963137526947 -1.65425847730107 -6.73578524401642
